Year,Units_Sold,Price_Per_Unit,Discount_Percent,Advertising_Spend,Store_Count,Online_Sales_Percent,Customer_Rating,Toy_Name
2020,2026,63.39,48.37,36643.42,170,25.55,3.1,Puzzle Game
2023,3486,22.59,23.55,23995.82,143,59.92,4.0,Puzzle Game
2025,844,91.34,11.13,28704.13,93,57.68,4.5,Action Figure
2021,1772,44.05,25.86,2282.86,122,57.41,2.1,Action Figure
2024,3269,85.75,49.48,45705.33,138,34.85,4.0,Train Set
2024,948,28.68,14.65,28345.07,184,22.0,4.8,Barbie Doll
2023,152,34.75,30.88,16504.05,117,73.36,1.1,Remote Control Car
2018,2909,10.63,34.7,15385.53,181,29.34,1.6,Building Blocks
2016,4238,29.49,10.7,33323.25,105,16.36,2.4,Teddy Bear
2022,1497,51.58,29.42,29632.12,58,22.69,4.1,Toy Bike
2018,4264,94.88,15.73,10204.29,99,19.13,3.3,Puzzle Game
2023,2082,41.95,42.71,21086.04,118,67.19,4.7,Building Blocks
2018,4082,65.78,35.74,34132.89,108,69.62,2.9,Action Figure
2022,3110,45.63,41.31,15585.08,62,37.03,3.0,Toy Bike
2023,1584,9.45,9.98,25954.55,57,71.18,3.2,Remote Control Car
2023,2897,52.84,1.73,13489.08,191,77.07,4.6,Action Figure
2024,3259,11.26,42.53,4512.39,132,48.17,1.2,Building Blocks
2018,4620,88.95,19.34,20024.04,78,76.16,3.0,Action Figure
2015,3513,76.54,8.99,36871.79,104,50.32,2.5,Remote Control Car
2017,484,40.97,4.59,11478.67,96,74.74,2.2,Remote Control Car
2023,1307,65.82,25.83,37970.67,123,45.29,3.9,Barbie Doll
2018,104,15.64,7.51,33805.12,162,14.71,2.4,Barbie Doll
2019,980,71.74,28.33,25861.15,32,27.62,1.1,Train Set
2021,2849,83.16,36.37,48601.33,78,34.29,1.9,Building Blocks
2019,361,83.07,26.75,44287.31,162,45.24,2.2,Toy Bike
2018,1006,32.01,45.18,28595.63,198,47.96,1.7,Action Figure
2016,4133,30.06,7.78,28331.21,40,88.05,4.1,Toy Bike
2016,4902,54.53,24.7,14610.79,35,48.03,3.4,Toy Bike
2018,2562,96.94,8.16,46089.72,15,39.72,3.8,Teddy Bear
2024,1313,92.45,43.8,44900.5,51,38.86,3.2,Action Figure
2024,2797,39.17,46.61,37360.79,20,80.87,3.7,Action Figure
2023,2832,79.08,20.0,7266.22,37,40.79,3.9,Teddy Bear
2022,1143,92.53,15.29,35478.65,38,72.81,4.0,Teddy Bear
2017,2836,29.79,13.97,13402.58,149,29.94,4.1,Puzzle Game
2023,2865,83.88,42.99,10251.68,10,44.31,2.1,Teddy Bear
2019,3813,30.45,34.12,38201.37,100,55.91,2.0,Puzzle Game
2025,4085,37.61,44.03,48026.91,182,55.16,3.9,Toy Bike
2017,4889,23.89,5.88,6336.38,137,56.36,4.9,Remote Control Car
2019,2373,53.17,23.8,9034.83,170,69.31,3.9,Action Figure
2024,282,85.11,33.81,11742.49,101,50.81,3.0,Action Figure
2018,2151,55.16,44.85,48182.64,144,24.66,2.2,Barbie Doll
2022,4402,16.73,19.1,35123.52,107,56.49,1.5,Action Figure
2019,2078,28.92,15.65,34236.11,24,33.84,3.3,Toy Bike
2024,1979,58.47,45.65,25746.31,4,34.04,1.3,Barbie Doll
2022,1508,60.4,2.38,27342.19,172,20.29,4.7,Toy Bike
2023,1698,59.81,23.98,15218.49,118,82.8,1.3,Remote Control Car
2018,457,12.32,22.93,8572.85,151,15.19,1.5,Toy Bike
2021,3390,76.6,7.3,39233.5,42,13.02,4.0,Puzzle Game
2016,2027,91.4,19.75,24063.95,120,67.99,4.6,Barbie Doll
2020,2463,53.5,36.13,13544.43,194,66.39,1.7,Toy Bike
2022,4987,73.29,18.34,32006.27,92,38.04,1.2,Teddy Bear
2021,1810,91.83,15.48,11263.5,117,69.25,1.5,Building Blocks
2021,3647,66.05,39.09,24950.04,19,49.02,3.9,Building Blocks
2022,1428,69.06,49.44,10320.78,148,68.26,4.6,Toy Bike
2021,670,73.53,38.97,38223.9,156,53.66,3.9,Toy Bike
2019,979,29.75,42.32,16719.29,106,68.6,2.5,Toy Bike
2021,1024,60.35,46.98,22643.25,24,71.81,3.4,Building Blocks
2024,4537,85.01,40.09,37989.18,2,32.69,3.0,Barbie Doll
2017,4497,33.14,49.02,33320.22,7,40.82,3.1,Teddy Bear
2019,2903,90.23,37.36,20585.46,124,50.36,4.3,Train Set
2021,1739,63.94,33.08,4480.37,1,25.24,4.8,Teddy Bear
2023,4721,45.2,34.67,46158.74,139,87.63,4.5,Toy Bike
2016,4668,64.2,45.0,1388.33,179,83.93,4.0,Building Blocks
2018,775,43.18,34.15,36995.11,188,72.16,2.8,Barbie Doll
2021,211,84.61,38.06,47324.8,159,25.86,2.0,Building Blocks
2015,708,50.82,10.8,16026.88,30,46.25,2.5,Teddy Bear
2016,2947,90.62,45.63,4696.68,77,84.18,4.5,Teddy Bear
2023,4669,53.43,22.36,13227.71,152,58.98,1.0,Remote Control Car
2024,4149,67.73,8.05,16357.5,18,40.83,2.3,Building Blocks
2021,2592,99.79,39.99,23114.69,186,17.33,3.0,Building Blocks
2024,1628,18.96,17.82,26736.72,17,18.01,1.2,Teddy Bear
2021,4044,74.99,9.21,36541.18,46,64.26,1.4,Toy Bike
2020,1124,18.19,12.81,45144.84,112,34.92,3.8,Building Blocks
2017,3255,84.69,1.75,23774.89,19,49.74,4.8,Toy Bike
2024,4094,61.66,4.53,37570.09,12,70.13,3.7,Remote Control Car
2017,3483,94.13,29.63,7232.75,82,24.63,1.9,Teddy Bear
2016,927,87.27,43.31,17110.38,140,16.21,2.2,Building Blocks
2025,1141,12.11,22.43,6785.88,50,40.13,3.4,Puzzle Game
2020,3109,18.04,31.3,34895.32,194,22.99,4.9,Toy Bike
2018,1724,62.11,40.49,45474.62,148,50.83,3.6,Building Blocks
2019,1658,54.24,17.84,44563.85,6,54.22,1.3,Train Set
2017,2876,21.01,32.72,16995.97,129,18.85,1.7,Teddy Bear
2020,1267,17.29,17.52,12476.75,135,73.43,3.9,Puzzle Game
2025,3102,58.58,32.14,14428.46,96,11.87,4.0,Puzzle Game
2017,363,9.65,10.88,15079.4,55,37.53,1.3,Remote Control Car
2022,779,88.0,48.89,5030.04,124,13.74,3.3,Remote Control Car
2023,4089,81.67,3.81,7533.86,109,66.57,4.3,Barbie Doll
2018,433,79.61,25.26,11509.7,105,80.28,1.8,Teddy Bear
2023,1862,6.52,14.31,1400.28,15,37.85,3.8,Building Blocks
2021,2374,9.53,30.04,3314.27,95,36.26,2.6,Puzzle Game
2017,3479,57.23,21.42,35228.96,152,65.55,3.6,Puzzle Game
2021,2795,99.47,15.33,31346.86,29,79.72,3.2,Remote Control Car
2015,1914,37.52,12.5,47325.69,82,80.97,4.8,Building Blocks
2017,3341,37.72,9.12,20686.1,199,56.74,1.6,Teddy Bear
2020,4896,17.76,39.14,22772.25,34,57.52,1.8,Teddy Bear
2018,277,69.06,11.11,4319.02,93,59.55,1.7,Toy Bike
2021,2114,66.43,38.68,8460.28,37,50.65,3.8,Action Figure
2017,61,14.63,24.25,34888.76,170,52.47,1.7,Toy Bike
2015,1572,49.4,3.61,12516.95,192,17.57,2.7,Teddy Bear
2023,741,68.37,8.27,38890.59,95,88.61,4.5,Toy Bike
2020,3755,51.88,44.65,35578.32,147,14.95,2.1,Remote Control Car
2022,1789,69.06,30.14,37615.86,151,48.43,1.6,Toy Bike
2017,1575,82.55,9.22,34838.55,71,72.83,3.1,Toy Bike
2022,119,70.15,35.19,35675.47,6,56.65,3.6,Action Figure
2016,2298,63.53,41.16,27793.18,99,17.69,3.0,Remote Control Car
2018,3173,86.09,16.53,34233.62,55,54.43,3.2,Train Set
2017,4774,90.56,27.83,26782.79,39,82.43,1.8,Barbie Doll
2024,3380,41.94,14.67,11098.34,25,59.76,2.2,Action Figure
2015,1337,21.46,4.0,11662.77,98,72.35,3.6,Remote Control Car
2021,625,82.7,19.98,20859.83,83,47.0,4.2,Building Blocks
2025,2222,25.31,37.57,1681.95,4,34.97,2.4,Puzzle Game
2024,794,93.25,22.93,44575.55,33,26.01,3.8,Train Set
2016,2577,7.17,20.26,14145.04,66,77.94,1.8,Building Blocks
2018,3123,92.52,18.3,3525.37,130,66.52,2.2,Remote Control Car
2023,4260,60.97,22.95,21796.85,142,24.23,1.0,Toy Bike
2020,4626,78.6,15.91,40964.3,178,54.14,1.9,Remote Control Car
2022,1074,42.86,30.61,20470.28,11,66.78,4.0,Toy Bike
2016,991,99.21,3.18,13871.47,34,55.44,1.3,Toy Bike
2021,817,26.62,40.37,27700.22,166,85.96,1.3,Building Blocks
2020,2488,30.11,8.66,29144.64,167,24.78,3.6,Building Blocks
2023,883,9.89,31.67,38200.29,150,67.15,3.0,Barbie Doll
2021,2240,94.34,22.49,40187.92,42,59.32,4.1,Puzzle Game
2015,677,48.32,38.67,35604.18,185,83.51,2.6,Puzzle Game
2022,426,69.11,41.31,1222.39,166,79.01,3.2,Building Blocks
2025,3936,70.31,10.21,1101.84,9,61.88,4.8,Train Set
2024,139,88.08,33.86,48895.05,88,44.88,4.5,Remote Control Car
2017,2905,68.17,9.5,13946.05,29,23.13,3.4,Train Set
2016,1115,58.39,6.2,14835.17,197,74.23,2.9,Building Blocks
2017,1108,72.48,46.51,36879.81,170,75.96,1.2,Toy Bike
2025,3109,76.34,8.22,29497.7,60,38.97,3.1,Toy Bike
2020,4122,22.66,11.41,23714.66,167,28.1,2.9,Teddy Bear
2017,2650,15.42,6.52,6705.55,91,84.54,4.7,Remote Control Car
2024,4269,12.11,23.51,4992.9,60,47.51,2.6,Barbie Doll
2019,2154,40.54,45.98,35477.54,181,68.9,3.5,Action Figure
2020,2903,52.31,13.2,7105.62,126,59.73,4.7,Action Figure
2022,2705,63.49,27.09,22354.7,76,65.97,1.8,Puzzle Game
2021,1565,96.01,20.57,37070.18,136,11.48,2.5,Barbie Doll
2025,3067,36.42,16.8,46236.75,106,60.1,2.5,Action Figure
2022,4197,77.28,28.61,43805.72,105,53.97,2.1,Building Blocks
2017,1623,55.48,27.94,43337.65,149,70.28,4.4,Teddy Bear
2018,2586,25.91,17.97,18566.39,184,85.02,3.7,Action Figure
2020,3976,63.45,42.53,46431.37,176,76.39,4.9,Building Blocks
2025,2102,96.88,2.66,34499.45,47,45.37,4.3,Train Set
2021,3846,16.81,4.26,44437.9,9,57.65,4.5,Train Set
2023,681,53.19,49.54,5357.3,78,29.09,1.2,Train Set
2015,1911,9.9,37.38,2938.35,129,10.19,1.1,Building Blocks
2022,4002,35.52,40.2,22052.67,55,21.62,3.6,Barbie Doll
2022,1282,63.96,30.14,41572.74,31,15.78,3.4,Puzzle Game
2020,2314,84.9,20.99,21018.1,80,69.99,1.1,Toy Bike
2018,2097,74.38,31.46,44347.71,91,25.01,1.3,Puzzle Game
2017,585,48.97,4.63,12503.9,139,18.91,2.9,Action Figure
2025,3583,91.38,37.89,2927.86,66,32.8,4.2,Teddy Bear
2017,4875,33.76,27.04,38303.03,188,84.69,3.9,Puzzle Game
2020,3147,76.63,47.84,31682.25,31,31.98,3.1,Teddy Bear
2022,1325,50.03,31.87,22564.44,178,62.55,2.8,Remote Control Car
2021,3123,90.37,7.58,42417.63,60,76.69,4.1,Barbie Doll
2025,1075,80.76,23.88,41384.61,62,76.31,2.2,Barbie Doll
2015,2101,90.64,2.89,16902.18,167,85.5,3.9,Teddy Bear
2025,3671,25.35,37.27,42060.72,131,38.99,4.7,Building Blocks
2020,4613,68.47,25.09,17912.76,112,49.04,1.8,Remote Control Car
2021,250,75.15,18.48,31473.24,186,29.01,2.6,Train Set
2021,4453,75.53,48.43,10432.38,68,15.19,2.6,Teddy Bear
2023,3373,52.88,47.03,13945.42,30,88.25,2.7,Remote Control Car
2025,3408,6.07,47.64,22946.03,67,79.33,1.2,Train Set
2025,3021,29.84,11.05,16415.21,68,35.2,3.9,Train Set
2024,635,35.71,36.43,7327.98,186,73.19,3.5,Train Set
2019,3395,85.94,47.27,24633.82,77,76.38,4.5,Train Set
2015,3904,84.88,28.54,26056.51,181,29.61,1.2,Teddy Bear
2016,4654,14.94,10.71,8776.59,14,84.7,3.1,Building Blocks
2018,3474,95.23,40.89,9541.35,138,35.64,1.8,Action Figure
2019,4150,22.33,44.0,2438.01,22,55.44,3.7,Train Set
2023,409,44.36,35.16,2487.18,191,73.81,4.1,Remote Control Car
2025,3719,25.44,14.68,18572.93,61,57.21,2.9,Toy Bike
2015,4359,86.73,9.53,8185.96,174,30.76,1.8,Building Blocks
2017,3527,76.19,31.21,46035.49,37,84.62,3.4,Barbie Doll
2019,4708,38.59,24.14,10771.29,21,10.28,1.6,Toy Bike
2017,2862,69.78,33.44,4232.12,131,51.99,2.5,Train Set
2018,94,22.51,5.58,20804.32,147,13.58,3.5,Remote Control Car
2017,2800,41.32,6.8,10430.83,32,62.38,4.8,Toy Bike
2018,683,40.83,18.14,4026.7,24,13.39,3.7,Remote Control Car
2015,1260,27.6,12.94,37883.65,74,14.54,3.5,Building Blocks
2022,1799,88.25,30.97,28297.83,176,49.45,3.9,Train Set
2018,3291,69.49,18.38,3793.53,96,65.03,1.7,Train Set
2021,2818,31.59,34.2,23932.93,58,43.68,3.9,Puzzle Game
2016,643,28.0,38.44,2902.81,168,83.12,2.0,Train Set
2016,1474,6.71,9.36,18361.4,135,84.16,4.0,Barbie Doll
2020,1976,37.93,45.99,18801.05,46,45.9,4.6,Remote Control Car
2016,906,55.04,39.36,41326.17,114,58.18,3.1,Puzzle Game
2020,601,31.38,31.34,37028.96,126,88.33,1.0,Action Figure
2025,4188,71.54,45.45,44950.24,143,75.74,3.4,Remote Control Car
2016,2938,44.12,13.29,7885.36,74,20.75,2.4,Barbie Doll
2018,4324,35.05,21.09,27154.45,87,15.69,3.2,Teddy Bear
2021,1530,94.21,4.29,1989.33,5,55.55,2.7,Toy Bike
2022,656,29.97,22.81,41450.58,187,77.41,3.6,Teddy Bear
2017,721,42.83,25.32,18962.43,198,70.58,2.3,Toy Bike
2023,3365,41.32,30.8,4396.03,22,60.12,2.5,Train Set
2016,66,27.91,3.2,16908.2,28,76.79,1.2,Toy Bike
2022,2923,25.66,1.62,15058.71,182,20.41,1.6,Toy Bike
2022,2644,33.73,20.99,38534.06,19,47.67,2.5,Train Set
2018,2534,87.1,9.46,7203.96,113,73.15,1.0,Barbie Doll
2015,665,77.87,37.94,28232.99,14,22.79,1.1,Barbie Doll
2015,3255,69.69,33.44,39902.04,176,39.87,3.5,Remote Control Car
2016,2899,48.42,16.29,37237.37,135,46.74,2.8,Puzzle Game
2023,4457,53.24,2.29,46859.35,160,16.0,1.0,Barbie Doll
2016,3857,30.38,9.12,1030.86,150,11.8,2.0,Puzzle Game
2016,2122,12.06,34.58,18336.28,46,50.61,3.5,Train Set
2020,574,36.45,49.51,19109.59,85,82.56,1.8,Action Figure
2021,3223,52.08,16.32,2632.11,141,18.21,4.1,Train Set
2021,1523,10.44,40.1,41046.06,22,20.36,2.1,Puzzle Game
2023,2475,13.38,43.35,34755.64,138,14.61,4.8,Toy Bike
2020,3324,29.99,2.41,26876.04,110,38.97,3.1,Building Blocks
2022,3388,39.87,45.81,20845.93,44,41.52,1.7,Puzzle Game
2025,2057,42.37,23.31,44875.37,24,88.67,1.5,Action Figure
2020,4607,16.2,48.21,13958.8,187,75.83,1.6,Remote Control Car
2016,2462,26.45,26.93,17392.53,190,39.24,3.8,Puzzle Game
2015,2201,29.86,11.76,47678.94,72,40.46,1.6,Remote Control Car
2019,3232,11.43,48.73,4166.63,113,43.3,4.8,Puzzle Game
2023,477,35.98,12.17,39250.0,183,57.23,2.3,Train Set
2022,4614,11.86,44.12,36184.93,177,80.12,1.3,Barbie Doll
2018,1064,71.83,8.66,45192.53,50,28.36,1.6,Action Figure
2019,1654,41.67,33.74,5437.6,147,29.64,2.4,Toy Bike
2019,919,36.04,20.56,48551.75,58,89.24,1.5,Building Blocks
2020,2777,17.02,48.6,2413.06,97,49.13,4.4,Puzzle Game
2017,2902,26.52,9.24,17547.47,176,64.76,4.8,Barbie Doll
2019,935,27.11,20.44,5156.5,93,74.67,4.0,Puzzle Game
2016,2658,98.59,31.99,3507.63,96,49.14,3.5,Train Set
2024,1323,84.36,48.88,48271.33,72,11.31,4.2,Remote Control Car
2015,4476,6.45,15.19,36263.74,96,69.97,1.6,Action Figure
2025,2005,63.6,19.84,25778.8,140,56.65,2.5,Teddy Bear
2015,636,29.31,23.09,6301.26,86,80.22,1.9,Barbie Doll
2024,250,14.92,12.64,26775.15,148,74.05,2.9,Puzzle Game
2021,4599,72.03,40.87,16682.56,173,41.6,1.7,Remote Control Car
2016,3667,17.5,4.6,14307.78,26,13.41,4.3,Remote Control Car
2018,875,47.16,35.24,31287.07,81,53.98,4.2,Train Set
2019,160,65.06,26.7,39755.34,106,88.49,2.5,Teddy Bear
2021,2961,57.68,12.1,22719.68,159,23.72,3.9,Train Set
2016,3949,97.87,24.64,25171.63,82,50.58,2.7,Building Blocks
2020,957,79.65,41.5,32920.01,59,19.59,2.1,Barbie Doll
2015,3765,78.55,22.27,7107.26,131,85.14,2.1,Teddy Bear
2021,3739,38.78,6.09,41601.73,18,76.18,3.0,Remote Control Car
2023,604,5.8,2.04,42009.99,84,52.98,1.0,Barbie Doll
2019,1953,74.77,38.89,27511.28,116,61.1,3.8,Action Figure
2019,156,99.97,16.52,10190.44,149,61.67,2.6,Train Set
2018,3386,43.56,46.56,25537.42,185,86.31,1.6,Action Figure
2017,2584,98.62,30.86,6191.02,42,87.67,3.5,Puzzle Game
2023,2276,18.46,21.81,38401.19,62,63.22,4.0,Remote Control Car
2019,3343,33.17,28.22,16246.54,30,33.52,1.5,Teddy Bear
2022,1443,21.22,22.86,16243.64,61,61.16,1.4,Toy Bike
2023,2734,50.14,45.29,47307.39,36,54.48,2.6,Toy Bike
2019,2885,80.71,22.9,21671.07,55,73.12,3.6,Toy Bike
2024,216,37.36,5.2,39689.19,4,79.05,3.3,Toy Bike
2023,2760,91.09,29.85,32220.97,15,61.01,4.9,Barbie Doll
2016,3674,56.76,31.15,16492.61,112,51.35,2.8,Action Figure
2023,2397,49.22,38.27,7065.75,199,78.55,2.4,Train Set
2025,1454,79.77,46.66,40089.37,96,45.71,4.0,Train Set
2018,1575,14.64,22.15,38362.68,97,48.17,4.8,Train Set
2020,4459,78.51,17.6,9289.04,57,11.37,4.6,Toy Bike
2020,4961,28.08,24.54,13206.68,63,15.75,2.6,Action Figure
2020,4888,31.68,45.01,38545.63,77,44.37,3.5,Train Set
2016,2824,61.95,49.0,49197.91,64,10.61,1.6,Train Set
2021,875,90.68,48.56,42338.42,145,26.28,3.9,Train Set
2020,1174,59.95,11.48,34523.43,53,64.37,2.4,Action Figure
2025,618,66.65,24.84,45855.87,168,60.31,1.9,Toy Bike
2015,2008,78.78,12.97,14976.55,70,55.35,1.5,Barbie Doll
2016,3789,29.64,18.4,1472.96,127,76.01,2.0,Teddy Bear
2021,2159,83.59,1.58,16727.44,50,38.91,3.0,Building Blocks
2015,4514,44.71,8.03,48624.78,68,62.79,4.6,Teddy Bear
2015,4239,21.69,19.85,44216.55,15,61.56,2.0,Barbie Doll
2015,4144,38.26,18.24,3467.46,72,62.74,1.2,Teddy Bear
2022,2980,28.38,13.94,25595.96,162,63.91,4.1,Toy Bike
2018,813,26.73,11.52,4871.48,158,74.19,4.1,Toy Bike
2018,3410,31.84,37.45,39662.54,152,58.66,1.3,Barbie Doll
2016,3500,22.19,14.73,19258.16,108,80.09,1.7,Building Blocks
2025,2197,68.43,35.33,45685.31,8,44.21,1.6,Train Set
2025,3445,60.1,18.43,3668.17,185,87.88,2.8,Toy Bike
2025,4474,66.6,40.1,36965.83,114,12.69,2.0,Building Blocks
2015,3769,37.65,8.36,20568.92,198,20.73,4.0,Toy Bike
2024,4851,78.12,7.88,14143.09,25,16.7,3.5,Barbie Doll
2023,270,17.31,33.98,26355.01,162,45.06,3.7,Train Set
2021,1911,59.26,45.75,24788.85,25,57.03,2.5,Remote Control Car
2018,2664,31.17,7.15,18091.73,18,45.4,3.0,Remote Control Car
2020,1071,55.12,3.69,32793.97,73,26.81,3.7,Building Blocks
2016,159,35.75,46.73,33404.5,198,28.56,3.1,Barbie Doll
2021,4294,80.1,5.87,4779.77,14,74.57,1.3,Remote Control Car
2016,3898,89.67,12.52,30175.34,134,14.27,2.4,Building Blocks
2024,748,75.55,46.47,35826.02,103,89.32,4.9,Toy Bike
2022,157,21.68,40.15,4718.53,36,67.66,3.0,Toy Bike
2022,438,31.11,17.14,33297.4,36,83.7,2.6,Teddy Bear
2015,474,92.34,47.73,40394.88,146,24.63,4.6,Puzzle Game
2022,2544,46.54,28.4,41765.26,15,54.74,3.7,Barbie Doll
2016,3015,94.41,3.61,3040.72,89,52.32,2.7,Action Figure
2020,2753,42.28,35.15,35173.46,16,59.66,3.4,Remote Control Car
2015,2049,95.42,26.86,40051.85,76,72.21,2.3,Train Set
2019,3625,92.95,28.63,20444.32,14,67.1,4.2,Puzzle Game
2025,1577,67.75,49.71,27599.2,47,41.44,3.9,Toy Bike
2021,4103,5.84,7.63,13990.66,182,79.54,1.9,Remote Control Car
2024,2076,43.03,32.84,16201.82,58,11.14,2.2,Building Blocks
2015,2418,91.57,22.94,25579.36,158,30.26,1.0,Remote Control Car
2016,2816,89.09,13.59,8405.78,46,51.56,4.2,Building Blocks
2021,1905,22.8,34.68,19155.32,16,78.73,1.4,Barbie Doll
2020,496,42.92,33.41,15770.35,129,41.91,3.3,Teddy Bear
2017,1647,84.37,42.82,12674.23,169,72.08,4.4,Action Figure
2024,259,59.9,43.94,24710.55,121,31.21,4.9,Action Figure
2016,898,85.49,28.09,42095.18,27,87.55,2.3,Toy Bike
2024,1701,83.52,16.28,12870.84,62,11.24,1.7,Toy Bike
2018,1966,91.21,26.48,33326.78,156,24.15,4.9,Toy Bike
2017,3579,16.14,17.96,13455.44,148,11.75,1.7,Puzzle Game
2021,1968,18.8,13.87,7962.09,55,11.37,1.6,Building Blocks
2022,626,12.87,27.58,47222.77,51,82.46,4.7,Toy Bike
2016,738,93.85,32.9,32028.55,117,32.07,4.7,Barbie Doll
2024,839,50.14,29.53,6125.22,69,28.74,2.9,Remote Control Car
2021,1405,11.11,47.72,31999.56,88,31.37,3.6,Building Blocks
2022,1737,35.55,14.93,9641.0,97,74.23,2.7,Action Figure
2020,399,38.38,18.62,44502.03,162,34.94,4.7,Action Figure
2020,2767,81.91,33.38,13126.07,155,57.45,4.3,Train Set
2024,3589,74.87,30.02,40533.1,101,78.67,3.1,Teddy Bear
2015,4571,70.49,0.09,10760.57,97,35.5,2.8,Train Set
2018,4472,7.08,15.61,28356.23,112,21.66,3.7,Teddy Bear
2015,1179,91.52,12.69,45704.11,38,15.4,3.7,Action Figure
2018,4400,25.48,42.0,15504.13,29,55.07,1.3,Teddy Bear
2016,4589,64.76,43.31,4988.47,35,58.47,2.1,Puzzle Game
2025,4258,10.87,14.19,28077.01,20,79.68,2.8,Puzzle Game
2019,4834,12.74,5.1,9444.2,147,47.88,3.2,Remote Control Car
2024,1040,5.91,10.26,36688.89,133,79.38,1.8,Remote Control Car
2023,1923,58.76,8.83,29950.24,25,51.16,2.3,Action Figure
2025,4191,64.79,11.87,17972.38,93,57.22,3.0,Action Figure
2024,4902,9.79,11.73,35577.01,26,53.01,4.6,Train Set
2017,1426,32.6,23.99,12687.87,110,34.03,2.6,Train Set
2022,1276,85.89,15.98,45934.79,179,77.49,2.2,Toy Bike
2017,613,14.62,27.99,17997.51,194,80.74,4.4,Remote Control Car
2020,2937,25.57,17.21,38385.44,189,77.87,1.9,Toy Bike
2018,1390,45.32,40.73,13667.45,143,18.59,3.4,Puzzle Game
2022,3787,85.02,47.54,36026.44,128,63.32,2.7,Barbie Doll
2025,1487,29.21,20.2,2544.94,45,45.53,4.6,Remote Control Car
2020,144,99.73,2.47,15480.38,6,17.82,3.7,Train Set
2022,3346,38.75,11.98,5551.62,186,14.94,4.6,Barbie Doll
2015,998,41.71,5.09,23109.81,129,65.83,3.6,Train Set
2020,4698,16.6,17.24,22320.29,73,41.81,3.2,Teddy Bear
2015,2742,69.62,32.26,18591.4,43,40.57,2.7,Barbie Doll
2015,4211,28.13,25.95,49077.22,16,27.05,3.4,Puzzle Game
2022,3331,64.74,12.14,12960.44,14,58.17,4.1,Train Set
2021,1547,26.2,38.36,39761.51,74,21.87,2.7,Teddy Bear
2017,4810,41.85,6.57,22924.91,19,10.33,3.6,Puzzle Game
2020,2781,86.38,11.41,17405.71,51,11.13,2.8,Toy Bike
2023,2793,75.2,33.8,10969.87,136,39.43,1.4,Puzzle Game
2021,4325,19.69,9.86,32036.79,48,67.5,3.2,Puzzle Game
2017,2931,62.73,33.94,17350.23,140,58.21,1.3,Building Blocks
2020,251,64.72,48.85,40833.02,198,30.06,3.4,Train Set
2025,1548,13.6,41.57,48454.78,35,18.16,4.4,Barbie Doll
2018,3136,49.25,8.0,12129.45,198,38.95,1.6,Action Figure
2017,3163,29.76,26.02,7304.85,6,81.71,3.4,Action Figure
2023,2640,49.38,21.12,16460.37,99,37.75,1.2,Building Blocks
2024,1998,78.82,49.58,23888.48,11,19.6,2.1,Building Blocks
2016,3654,20.03,48.22,15747.37,166,81.29,1.5,Toy Bike
2015,4013,16.71,6.36,48552.87,91,35.92,1.1,Action Figure
2016,743,30.59,45.44,39180.88,26,71.76,4.4,Teddy Bear
2021,1769,95.47,9.67,48340.9,156,31.85,2.6,Remote Control Car
2024,3983,76.04,15.97,19288.76,72,79.53,1.6,Puzzle Game
2015,3782,6.85,17.67,15929.07,89,16.55,3.5,Toy Bike
2020,2709,43.1,14.34,20960.76,83,30.26,4.6,Train Set
2021,1771,29.45,42.66,26618.84,50,68.2,3.0,Train Set
2023,4101,65.62,16.5,37336.2,186,41.56,4.3,Action Figure
2022,2341,48.63,40.84,44173.99,26,54.05,4.4,Building Blocks
2020,4249,96.63,49.72,23695.81,172,32.16,4.0,Remote Control Car
2017,2748,25.8,42.04,15169.76,15,38.9,2.1,Remote Control Car
2022,3424,60.85,17.31,16623.48,24,58.52,2.9,Puzzle Game
2021,1060,71.52,35.56,35150.46,77,73.39,1.6,Teddy Bear
2017,1091,83.43,26.7,28810.34,187,81.36,4.7,Train Set
2023,1607,43.66,39.33,24838.21,57,38.71,3.6,Building Blocks
2016,1257,70.26,7.65,10935.93,145,60.43,1.0,Puzzle Game
2017,1730,33.8,31.91,43897.33,81,49.84,4.2,Toy Bike
2016,3671,46.37,38.68,39270.0,129,62.51,1.1,Teddy Bear
2015,3402,90.08,38.06,7891.29,139,59.75,3.4,Toy Bike
2018,1728,95.24,48.18,19002.03,20,59.62,2.8,Barbie Doll
2019,3646,73.29,2.92,27564.47,31,44.9,1.8,Building Blocks
2020,2795,40.56,17.29,23262.59,99,33.48,4.0,Puzzle Game
2019,3595,82.91,23.83,20492.0,167,43.7,5.0,Puzzle Game
2015,3043,7.46,15.49,36222.76,191,76.97,3.8,Action Figure
2017,830,14.76,15.49,3670.67,6,37.43,4.2,Building Blocks
2015,995,67.83,8.81,24099.11,99,78.92,4.7,Train Set
2025,3478,32.67,40.65,13846.9,28,23.3,2.8,Teddy Bear
2019,3148,95.38,45.4,5146.3,179,54.3,3.6,Action Figure
2019,597,46.43,4.12,23779.47,53,18.73,3.1,Toy Bike
2025,2257,45.79,7.74,9397.07,116,45.4,2.3,Remote Control Car
2020,3034,69.42,11.42,13652.99,44,87.64,1.3,Teddy Bear
2022,2640,77.92,25.45,25843.43,65,60.11,4.4,Building Blocks
2024,2224,50.18,39.56,48711.74,109,11.43,1.4,Action Figure
2015,1847,25.33,3.57,34528.5,12,75.8,3.3,Building Blocks
